FILE NUMBER,OFFENSE DATE,OFFENSE TIME,CRIME,COMMITTED,OFFENSE,OFFENSE DESCRIPTION,FULL ADDRESS,ADDRESS NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,CITY,STATE,ZIP CODE,DISTRICT,ZONE,SUBZONE,COMPLETE DISTRICT,COUNCIL DISTRICT,CRIME PREVENTION DISTRICT,GEOLOCATION
1900113843,11/11/2019,1800,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,1900 SCEINC HW,1900,,SCEINC,HW,BATON ROUGE,LA,70802,1,B,2,1B2,10,NONE,"1900 SCEINC HW
BATON ROUGE, LA 70802"
1900113920,11/11/2019,2305,FIREARM,COMMITTED,13:93,DISCHARGE FIREARMS/CC,285 W JOHNSON ST,285,W,JOHNSON,ST,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"285 W JOHNSON ST
BATON ROUGE, LA
(30.424455, -91.180637)"
1900113658,11/11/2019,0116,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,3536 N ACADIAN TH,3536,N,ACADIAN,TH,BATON ROUGE,LA,70805,4,G,2,4G2,7,NONE,"3536 N ACADIAN TH
BATON ROUGE, LA 70805
(30.481007, -91.156552)"
1900113709,11/11/2019,0903,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,4755 PRESCOTT RD,4755,,PRESCOTT,RD,BATON ROUGE,LA,70805,4,G,2,4G2,7,NONE,"4755 PRESCOTT RD
BATON ROUGE, LA 70805
(30.487508, -91.143024)"
1900113448,11/11/2019,1020,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,4963 CLAYTON ST,4963,,CLAYTON,ST,BATON ROUGE,LA,70805,,,,,5,NONE,"4963 CLAYTON ST
BATON ROUGE, LA 70805
(30.491305, -91.140753)"
1900106946,11/11/2019,1030,BATTERY,COMMITTED,14:35,BATT/SIMPLE,3454 HARDING BL,3454,,HARDING,BL,BATON ROUGE,LA,70807,4,C,1,4C1,2,NONE,"3454 HARDING BL
BATON ROUGE, LA 70805
(30.52136, -91.155539)"
1900113716,11/11/2019,1037,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,6632 AIRLINE HW,6632,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,7,NONE,"6632 AIRLINE HW
BATON ROUGE, LA
(30.492514, -91.124253)"
1900113702,11/11/2019,0819,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,5324 LINDEN ST,5324,,LINDEN,ST,BATON ROUGE,LA,70805,4,G,3,4G3,7,NONE,"5324 LINDEN ST
BATON ROUGE, LA
(30.485564, -91.136611)"
1900113924,11/11/2019,2240,OTHER,COMMITTED,14:108,RESISTING AN OFFICER,5500 BYRON ST,5500,,BYRON,ST,BATON ROUGE,LA,70805,4,F,2,4F2,7,NONE,"5500 BYRON ST
BATON ROUGE, LA
(30.494247, -91.135177)"
1900113804,11/11/2019,1530,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,700 N ARDENWOOD DR,700,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"700 N ARDENWOOD DR
BATON ROUGE, LA
(30.456464, -91.127544)"
1900113876,11/11/2019,1930,BATTERY,COMMITTED,14:35,BATT/SIMPLE,4857 GOVERNMENT ST,4857,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"4857 GOVERNMENT ST
BATON ROUGE, LA
(30.444523, -91.13989)"
1900113684,11/11/2019,0644,ASSAULT,COMMITTED,14:35.3,DOMESTIC ABUSE BATTERY,5135 CLAYTON ST,5135,,CLAYTON,ST,BATON ROUGE,LA,70805,4,G,1,4G1,5,NONE,"5135 CLAYTON ST
BATON ROUGE, LA 70805
(30.491378, -91.138816)"
1900113924,11/11/2019,2240,OTHER,COMMITTED,32:53D,INSPECTION STICKER,5500 BYRON ST,5500,,BYRON,ST,BATON ROUGE,LA,70805,4,F,2,4F2,7,NONE,"5500 BYRON ST
BATON ROUGE, LA 70805
(30.494247, -91.135177)"
1900113818,11/11/2019,1602,THEFT,COMMITTED,13:67,THEFT/MISD/CC,12102 FLORIDA BL,12102,,FLORIDA,BL,BATON ROUGE,LA,70815,3,E,3,3E3,4,NONE,"12102 FLORIDA BL
BATON ROUGE, LA 70815
(30.460114, -91.048715)"
1900113924,11/11/2019,2240,OTHER,COMMITTED,32:402,D/L CLASS RESTRICTION,5500 BYRON ST,5500,,BYRON,ST,BATON ROUGE,LA,70805,4,F,2,4F2,7,NONE,"5500 BYRON ST
BATON ROUGE, LA
(30.494247, -91.135177)"
1900113924,11/11/2019,2240,OTHER,COMMITTED,32:51,LIC PLATE REQUIRED/STATE,5500 BYRON ST,5500,,BYRON,ST,BATON ROUGE,LA,70805,4,F,2,4F2,7,NONE,"5500 BYRON ST
BATON ROUGE, LA
(30.494247, -91.135177)"
1900113737,11/11/2019,1030,NARCOTICS,COMMITTED,40:968,POSS/DIST MANF SCH III,1357 FLORIDA ST,1357,,FLORIDA,ST,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"1357 FLORIDA ST
BATON ROUGE, LA
(30.449696, -91.174946)"
1900113833,11/11/2019,1705,OTHER,COMMITTED,14:27,ATTEMPTED (Code Modifier),12221 SCHLAYER AV,12221,,SCHLAYER,AV,BATON ROUGE,LA,70816,3,F,2,3F2,8,NONE,"12221 SCHLAYER AV
BATON ROUGE, LA
(30.422333, -91.044686)"
1900113684,11/11/2019,0644,BATTERY,COMMITTED,14:35.3,DOMESTIC ABUSE BATT,5135 CLAYTON ST,5135,,CLAYTON,ST,BATON ROUGE,LA,70805,4,G,1,4G1,5,NONE,"5135 CLAYTON ST
BATON ROUGE, LA 70805
(30.491378, -91.138816)"
1900113902,11/11/2019,1800,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,1163 N 39TH ST,1163,N,39TH,ST,BATON ROUGE,LA,70802,1,C,1,1C1,7,NONE,"1163 N 39TH ST
BATON ROUGE, LA 70802
(30.458761, -91.151212)"
1900113824,11/11/2019,1620,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,8464 AIRLINE HW,8464,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8464 AIRLINE HW
BATON ROUGE, LA 70806
(30.456828, -91.098753)"
1900113833,11/11/2019,1705,NON-RESIDENTIAL BURGLARY,ATTEMPTED,14:62,BURGLARY/SIMPLE,12221 SCHLAYER AV,12221,,SCHLAYER,AV,BATON ROUGE,LA,70816,3,F,2,3F2,8,NONE,"12221 SCHLAYER AV
BATON ROUGE, LA
(30.422333, -91.044686)"
1900113876,11/11/2019,1930,NUISANCE,COMMITTED,13:63.7,VEH TRESPASS,4857 GOVERNMENT ST,4857,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"4857 GOVERNMENT ST
BATON ROUGE, LA
(30.444523, -91.13989)"
1900113840,11/11/2019,1755,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,8027 SCENIC HW,8027,,SCENIC,HW,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8027 SCENIC HW
BATON ROUGE, LA 70807
(30.521245, -91.179621)"
1900113876,11/11/2019,1930,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,4857 GOVERNMENT ST,4857,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"4857 GOVERNMENT ST
BATON ROUGE, LA
(30.444523, -91.13989)"
1900113668,11/11/2019,0258,FIREARM,COMMITTED,13:93,DISCHARGE FIREARMS/CC,543 E BUCHANAN ST,543,E,BUCHANAN,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"543 E BUCHANAN ST
BATON ROUGE, LA
(30.425037, -91.177178)"
1900113661,11/11/2019,0047,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,1662 N ACADIAN TH,1662,N,ACADIAN,TH,BATON ROUGE,LA,70808,1,B,2,1B2,7,NONE,"1662 N ACADIAN TH
BATON ROUGE, LA 70802"
1900113924,11/11/2019,2240,OTHER,COMMITTED,14:108.1,FLIGHT FROM OFFICER,5500 BYRON ST,5500,,BYRON,ST,BATON ROUGE,LA,70805,4,F,2,4F2,7,NONE,"5500 BYRON ST
BATON ROUGE, LA
(30.494247, -91.135177)"
1900113726,11/11/2019,1000,NARCOTICS,COMMITTED,40:968C,POSS SCH 3 DRUGS,1700 LOUISIANA AV,1700,,LOUISIANA,AV,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"1700 LOUISIANA AV
BATON ROUGE, LA 70802
(30.445726, -91.170614)"
1900003405,11/11/2019,1130,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,9313 S CHOCTAW DR,9313,S,CHOCTAW,DR,BATON ROUGE,LA,70815,3,B,1,3B1,6,NONE,"9313 S CHOCTAW DR
BATON ROUGE, LA 70815
(30.471762, -91.082988)"
1900000471,11/11/2019,1020,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,9430 JACKIE COCHRAN DR,9430,,JACKIE COCHRAN,DR,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"9430 JACKIE COCHRAN DR
BATON ROUGE, LA 70807
(30.53271, -91.156766)"
1900114430,11/12/2019,1800,THEFT,COMMITTED,13:67,THEFT/MISD/CC,5889 AIRLINE HW,5889,,AIRLINE,HW,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"5889 AIRLINE HW
BATON ROUGE, LA 70805
(30.502577, -91.131351)"
1900114015,11/12/2019,1326,OTHER,COMMITTED,14:283.2,NONCONSENSUAL DISCLOSURE OF PRIVATE IMAGES,829 JENNIFER JEAN DR,829,,JENNIFER JEAN,DR,BATON ROUGE,LA,70808,2,C,3,2C3,12,NONE,"829 JENNIFER JEAN DR
BATON ROUGE, LA
(30.397899, -91.176699)"
1900113955,11/12/2019,0104,NUISANCE,COMMITTED,13:63.7,VEH TRESPASS,5229 HOLLYWOOD ST,5229,,HOLLYWOOD,ST,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5229 HOLLYWOOD ST
BATON ROUGE, LA
(30.499771, -91.137804)"
1900114024,11/12/2019,0200,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,4454 HIGHLAND RD,4454,,HIGHLAND,RD,BATON ROUGE,LA,70808,2,C,3,2C3,12,NONE,"4454 HIGHLAND RD
BATON ROUGE, LA
(30.402429, -91.170817)"
1900114103,11/12/2019,1300,THEFT,COMMITTED,14:67.16,THEFT/IDENTITY,4320 BATON ROUGE AV,4320,,BATON ROUGE,AV,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"4320 BATON ROUGE AV
BATON ROUGE, LA 70805
(30.488083, -91.165808)"
1900114024,11/12/2019,0200,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,4454 HIGHLAND RD,4454,,HIGHLAND,RD,BATON ROUGE,LA,70808,2,C,3,2C3,12,NONE,"4454 HIGHLAND RD
BATON ROUGE, LA
(30.402429, -91.170817)"
1900114129,11/12/2019,1442,THEFT,COMMITTED,13:67,THEFT/MISD/CC,4485 PERKINS RD,4485,,PERKINS,RD,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4485 PERKINS RD
BATON ROUGE, LA
(30.416639, -91.143688)"
1900114331,11/12/2019,2200,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,655 SHARP LN,655,,SHARP,LN,BATON ROUGE,LA,70815,3,B,2,3B2,6,NONE,"655 SHARP LN
BATON ROUGE, LA 70815
(30.458648, -91.072071)"
1900114230,11/12/2019,2033,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,2002 OAK GROVE,2002,,OAK GROVE,,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"2002 OAK GROVE
BATON ROUGE, LA 70815
(30.466873, -91.053421)"
1900114406,11/12/2019,2100,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,567 SHARP LN,567,,SHARP,LN,BATON ROUGE,LA,70815,3,B,2,3B2,6,NONE,"567 SHARP LN
BATON ROUGE, LA 70815
(30.458775, -91.072065)"
1900114173,11/12/2019,1700,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,100 E POLK ST,100,E,POLK,ST,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"100 E POLK ST
BATON ROUGE, LA 70802
(30.426906, -91.180554)"
1900114219,11/12/2019,1858,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,8155 JEFFERSON HW,8155,,JEFFERSON,HW,BATON ROUGE,LA,70809,3,G,4,3G4,11,NONE,"8155 JEFFERSON HW
BATON ROUGE, LA 70809
(30.42269, -91.102529)"
1900114182,11/12/2019,1726,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,2100 HIGHLAND RD,2100,,HIGHLAND,RD,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"2100 HIGHLAND RD
BATON ROUGE, LA
(30.427894, -91.181007)"
1900114330,11/12/2019,2130,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,6315 GREENWELL ST,6315,,GREENWELL,ST,BATON ROUGE,LA,70812,4,D,2,4D2,5,NONE,"6315 GREENWELL ST
BATON ROUGE, LA 70816
(30.502451, -91.128531)"
1900114261,11/12/2019,2300,OTHER,COMMITTED,14:62.3,UNAU ENTRY INHAB DWELLING,1182 MARQUE ANN DR,1182,,MARQUE ANN,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"1182 MARQUE ANN DR
BATON ROUGE, LA
(30.462984, -91.043124)"
1900114102,11/12/2019,1227,ASSAULT,COMMITTED,13:37,ASSAULT/AGG/CC,7044 VICTORIA GARDEN CT,7044,,VICTORIA GARDEN,CT,BATON ROUGE,LA,70805,4,G,3,4G3,7,NONE,"7044 VICTORIA GARDEN CT
BATON ROUGE, LA 70805
(30.480494, -91.118871)"
1900114380,11/12/2019,1500,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62/NRNF,BURG/S NON RES NIGHT FORCE,3535 PERKINS RD,3535,,PERKINS,RD,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"3535 PERKINS RD
BATON ROUGE, LA
(30.42134, -91.153334)"
1900114106,11/12/2019,1300,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,2108 KAUFMAN ST,2108,,KAUFMAN,ST,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"2108 KAUFMAN ST
BATON ROUGE, LA
(30.510197, -91.17028)"
1900114236,11/12/2019,2049,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,4022 DALTON ST,4022,,DALTON,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"4022 DALTON ST
BATON ROUGE, LA 70805
(30.47411, -91.149016)"
1900114266,11/12/2019,2240,THEFT,COMMITTED,13:67,THEFT/MISD/CC,8820 GREENWELL SPRINGS RD,8820,,GREENWELL SPRINGS,RD,BATON ROUGE,LA,70814,3,A,1,3A1,6,NONE,"8820 GREENWELL SPRINGS RD
BATON ROUGE, LA
(30.482442, -91.094066)"
1900114234,11/12/2019,2050,ASSAULT,COMMITTED,14:37.4/A,ASSAULT/ AGG FIREARM,4167 CHOCTAW DR,4167,,CHOCTAW,DR,BATON ROUGE,LA,70802,1,C,3,1C3,7,NONE,"4167 CHOCTAW DR
BATON ROUGE, LA 70805
(30.470399, -91.147772)"
1900114350,11/12/2019,1000,THEFT,COMMITTED,13:67,THEFT/MISD/CC,3725 EVANGELINE ST,3725,,EVANGELINE,ST,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"3725 EVANGELINE ST
BATON ROUGE, LA
(30.492809, -91.151903)"
1900114196,11/12/2019,1800,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,11666 ARCHERY DR,11666,,ARCHERY,DR,BATON ROUGE,LA,70815,3,E,3,3E3,4,SHERWOOD FOREST,"11666 ARCHERY DR
BATON ROUGE, LA 70815
(30.45733, -91.053615)"
1900114234,11/12/2019,2050,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,4167 CHOCTAW DR,4167,,CHOCTAW,DR,BATON ROUGE,LA,70802,1,C,3,1C3,7,NONE,"4167 CHOCTAW DR
BATON ROUGE, LA
(30.470399, -91.147772)"
1900114040,11/12/2019,0831,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,3507 TOPEKA ST,3507,,TOPEKA,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"3507 TOPEKA ST
BATON ROUGE, LA 70805
(30.480216, -91.160711)"
1900114026,11/12/2019,0700,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,3700 VICTORIA DR,3700,,VICTORIA,DR,BATON ROUGE,LA,70812,3,A,1,3A1,5,NONE,"3700 VICTORIA DR
BATON ROUGE, LA 70815
(30.484795, -91.117787)"
,11/12/2019,0735,SEXUAL ASSAULT,ATTEMPTED,14:43.3,BATT/ORAL SEXUAL,,,,,,,,70805,4,F,2,4F2,5,NONE,
1900114193,11/12/2019,1823,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,6116 PARKCREST CT,6116,,PARKCREST,CT,BATON ROUGE,LA,70816,3,F,3,3F3,8,NONE,"6116 PARKCREST CT
BATON ROUGE, LA
(30.396314, -91.046098)"
1900114209,11/12/2019,1755,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,5623 LEMONWOOD DR,5623,,LEMONWOOD,DR,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"5623 LEMONWOOD DR
BATON ROUGE, LA 70805
(30.500888, -91.147115)"
1900114193,11/12/2019,1823,OTHER,COMMITTED,14:63,CRIM TRESPASS,6116 PARKCREST CT,6116,,PARKCREST,CT,BATON ROUGE,LA,70816,3,F,3,3F3,8,NONE,"6116 PARKCREST CT
BATON ROUGE, LA
(30.396314, -91.046098)"
1900114204,11/12/2019,1822,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:55,CRIM DAM TO PROP/AGG,3166 ERIE ST,3166,,ERIE,ST,BATON ROUGE,LA,70805,1,B,2,1B2,7,NONE,"3166 ERIE ST
BATON ROUGE, LA 70805
(30.476195, -91.157675)"
1900114193,11/12/2019,1823,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56.4,CRIMINAL DAMAGE TO PROPERTY (GRAFFITI),6116 PARKCREST CT,6116,,PARKCREST,CT,BATON ROUGE,LA,70816,3,F,3,3F3,8,NONE,"6116 PARKCREST CT
BATON ROUGE, LA 70816
(30.396314, -91.046098)"
1900114114,11/12/2019,1100,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,427 ATKINSON ST,427,,ATKINSON,ST,BATON ROUGE,LA,70802,1,B,1,1B1,10,NONE,"427 ATKINSON ST
BATON ROUGE, LA 70806
(30.451692, -91.160052)"
1900114021,11/12/2019,0715,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,3225 N ACADIAN THWY W,3225,N,ACADIAN THWY W,,BATON ROUGE,LA,70805,1,B,1,1B1,7,NONE,"3225 N ACADIAN THWY W
BATON ROUGE, LA 70805
(30.47726, -91.156722)"
1900114077,11/12/2019,1034,ASSAULT,COMMITTED,13:38,ASSAULT/SIMPLE/CC,6867 TITIAN AV,6867,,TITIAN,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"6867 TITIAN AV
BATON ROUGE, LA 70806
(30.456007, -91.121012)"
1900114227,11/12/2019,1830,OTHER,COMMITTED,14:27,ATTEMPTED (Code Modifier),3446 DRUSILLA LN,3446,,DRUSILLA,LN,BATON ROUGE,LA,70809,3,G,4,3G4,11,NONE,"3446 DRUSILLA LN
BATON ROUGE, LA
(30.419465, -91.088596)"
1900114183,11/12/2019,1428,THEFT,COMMITTED,13:67,THEFT/MISD/CC,3730 WINBOURNE AV,3730,,WINBOURNE,AV,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"3730 WINBOURNE AV
BATON ROUGE, LA 70805
(30.478465, -91.152521)"
1900114145,11/12/2019,0700,RESIDENTIAL BURGLARY,COMMITTED,14:62.2/RDF,BURG/S/INH DWEL RES DAY FORCE,4327 JOSEPH ST,4327,,JOSEPH,ST,BATON ROUGE,LA,70805,4,G,2,4G2,7,NONE,"4327 JOSEPH ST
BATON ROUGE, LA 70805
(30.489695, -91.141993)"
1900114227,11/12/2019,1830,THEFT,ATTEMPTED,14:72.2,MONETARY INSTRUMENT ABUSE,3446 DRUSILLA LN,3446,,DRUSILLA,LN,BATON ROUGE,LA,70809,3,G,4,3G4,11,NONE,"3446 DRUSILLA LN
BATON ROUGE, LA 70809
(30.419465, -91.088596)"
1900113995,11/12/2019,0345,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,9201 AIRLINE HW,9201,,AIRLINE,HW,BATON ROUGE,LA,70815,3,C,2,3C2,6,NONE,"9201 AIRLINE HW
BATON ROUGE, LA 70815
(30.441335, -91.087147)"
1900114204,11/12/2019,1822,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,3166 ERIE ST,3166,,ERIE,ST,BATON ROUGE,LA,70805,1,B,2,1B2,7,NONE,"3166 ERIE ST
BATON ROUGE, LA
(30.476195, -91.157675)"
1900114142,11/12/2019,1520,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,5455 AIRLINE HW,5455,,AIRLINE,HW,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"5455 AIRLINE HW
BATON ROUGE, LA 70811
(30.506742, -91.136228)"
1900114164,11/12/2019,1716,OTHER,COMMITTED,14:133.2,MISREP DUR BOOKING,1120 N ARDENWOOD DR,1120,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"1120 N ARDENWOOD DR
BATON ROUGE, LA
(30.46015, -91.127722)"
1900114253,11/12/2019,2217,THEFT,COMMITTED,14:69,ILL POSS STLN THINGS,8235 SCENIC HW,8235,,SCENIC,HW,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8235 SCENIC HW
BATON ROUGE, LA
(30.522411, -91.180319)"
1900114100,11/12/2019,1210,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,5200 BANK ST,5200,,BANK,ST,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5200 BANK ST
BATON ROUGE, LA 70806
(30.497527, -91.131375)"
1900114164,11/12/2019,1716,OTHER,COMMITTED,14:108,RESISTING AN OFFICER,1120 N ARDENWOOD DR,1120,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"1120 N ARDENWOOD DR
BATON ROUGE, LA
(30.46015, -91.127722)"
1900114020,11/12/2019,1431,HOMICIDE,COMMITTED,14:30/G,MURDER/GUN 1ST DEGREE,3044 CRESTWOOD ST,3044,,CRESTWOOD,ST,BATON ROUGE,LA,70816,3,C,3,3C3,11,NONE,"3044 CRESTWOOD ST
BATON ROUGE, LA 70816
(30.423221, -91.065238)"
1900114164,11/12/2019,1716,ASSAULT,COMMITTED,14:38,ASSAULT/SIMPLE,1120 N ARDENWOOD DR,1120,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"1120 N ARDENWOOD DR
BATON ROUGE, LA
(30.46015, -91.127722)"
1900114164,11/12/2019,1716,NARCOTICS,COMMITTED,40:1023,POSS OF DRUG PARAPHERNALIA,1120 N ARDENWOOD DR,1120,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"1120 N ARDENWOOD DR
BATON ROUGE, LA
(30.46015, -91.127722)"
1900113973,11/12/2019,0201,INDIVIDUAL ROBBERY,COMMITTED,14:65,ROBB/SIMPLE,1253 FLORIDA ST,1253,,FLORIDA,ST,BATON ROUGE,LA,70802,1,A,2,1A2,10,NONE,"1253 FLORIDA ST
BATON ROUGE, LA
(30.449663, -91.176202)"
1900114431,11/13/2019,1332,INDIVIDUAL ROBBERY,COMMITTED,14:64,ARMED ROBBERY,8009 FLORIDA BL,8009,,FLORIDA,BL,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8009 FLORIDA BL
BATON ROUGE, LA 70805
(30.451992, -91.105093)"
1900114388,11/13/2019,0810,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,1501 FLORIDA ST,1501,,FLORIDA,ST,BATON ROUGE,LA,70802,1,A,2,1A2,10,NONE,"1501 FLORIDA ST
BATON ROUGE, LA
(30.44975, -91.173183)"
1900114381,11/13/2019,0945,THEFT,COMMITTED,13:67,THEFT/MISD/CC,9302 CHINN ST,9302,,CHINN,ST,BATON ROUGE,LA,70807,4,A,2,4A2,2,NONE,"9302 CHINN ST
BATON ROUGE, LA 70807
(30.530515, -91.182193)"
1900114288,11/13/2019,0129,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,4026 CHIPPEWA ST,4026,,CHIPPEWA,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"4026 CHIPPEWA ST
BATON ROUGE, LA 70806
(30.473443, -91.149167)"
1900114349,11/13/2019,1248,NON-RESIDENTIAL BURGLARY,COMMITTED,14:60/NRNF,BURG/AGG NON RES NIGHT FORCE,427 S FOSTER DR,427,S,FOSTER,DR,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"427 S FOSTER DR
BATON ROUGE, LA 70806
(30.444999, -91.138721)"
1900114356,11/13/2019,0654,THEFT,COMMITTED,14:67.10,THEFT OF GOODS,761 CHOCTAW DR,761,,CHOCTAW,DR,BATON ROUGE,LA,70805,1,A,1,1A1,10,NONE,"761 CHOCTAW DR
BATON ROUGE, LA 70805
(30.469358, -91.183019)"
1900114714,11/13/2019,0958,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,4715 AIRLINE HW,4715,,AIRLINE,HW,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"4715 AIRLINE HW
BATON ROUGE, LA 70816"
1900114437,11/13/2019,1400,THEFT,COMMITTED,13:67,THEFT/MISD/CC,8656 GOODWOOD BL,8656,,GOODWOOD,BL,BATON ROUGE,LA,70806,3,G,3,3G3,11,NONE,"8656 GOODWOOD BL
BATON ROUGE, LA 70814
(30.442678, -91.094163)"
1900114390,11/13/2019,1100,THEFT,COMMITTED,14:67.16,THEFT/IDENTITY,10555 ALLYSON ST,10555,,ALLYSON,ST,BATON ROUGE,LA,70815,3,C,2,3C2,6,BROADMOOR,"10555 ALLYSON ST
BATON ROUGE, LA 70815
(30.443691, -91.070636)"
1900114527,11/13/2019,1750,NUISANCE,COMMITTED,13:63.3,ENT/REM AFTER FORB/CC,2908 SHERWOOD ST,2908,,SHERWOOD,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"2908 SHERWOOD ST
BATON ROUGE, LA
(30.489474, -91.160669)"
